id,headline,snippet,url,word_count
5acf2aa3068401528a2a7e13,b'Trump Wants America to Revert to the Queens of His Childhood',b'His contentious views on immigration and integration have their roots in the ethnic and racial transformation of his home borough.',https://www.nytimes.com/2018/04/12/opinion/trump-queens-childhood-america.html,1994
5ad09f8d068401528a2a8850,"b'Trump, Trump, Trump: A Losing Strategy'",b'Hearing about the president leads some progressives to think that politics are pointless.',https://www.nytimes.com/2018/04/13/opinion/trump-losing-strategy.html,783
5aaa40a6068401528a295eff,b'One Thing Donald Trump Would Like Is Freedom From the Press',b'The president dreams of living in a world with \xe2\x80\x9cFox & Friends\xe2\x80\x9d and almost no one else.',https://www.nytimes.com/2018/03/15/opinion/trump-press-freedom-fake-news.html,1824
5acfd5d5068401528a2a868b,b'James Comey Has a Story to Tell. It\xe2\x80\x99s Very Persuasive.',"b'In \xe2\x80\x9cA Higher Loyalty,\xe2\x80\x9d the former F.B.I. director doesn\xe2\x80\x99t mince words in describing his interactions with President Trump: \xe2\x80\x9cThis president is unethical, and untethered to truth.\xe2\x80\x9d'",https://www.nytimes.com/2018/04/12/books/review/james-comey-a-higher-loyalty.html,2351
5adca323068401528a2aa09b,"b""Macron to Push Trump on Iran Deal, Says There's No 'Plan B'""","b'French President Emmanuel Macron is urging U.S. President Donald Trump to stick with the Iranian nuclear accord, arguing there\'s no ""Plan B.""'",https://www.nytimes.com/aponline/2018/04/22/world/europe/ap-eu-france-us.html,132
5ab2d0a7068401528a29a79a,"b'While Putin Meddles, Trump Congratulates Him'",b'Punishing Russia for election interference is not a partisan issue.',https://www.nytimes.com/video/opinion/100000005771428/while-putin-meddles-trump-congratulates-him.html,385
5ac9c40a068401528a2a4c60,"b'Cardi B, Donald Trump and T\xe2\x80\x99Challa Walk Into an \xe2\x80\x98S.N.L.\xe2\x80\x99 Episode'","b'Chadwick Boseman hosted \xe2\x80\x94 a little too late for \xe2\x80\x9cBlack Panther,\xe2\x80\x9d but just in time for the next \xe2\x80\x9cAvengers\xe2\x80\x9d movie.'",https://www.nytimes.com/2018/04/08/arts/television/cardi-b-snl-chadwick-boseman.html,1086
5aec2823068401528a2ac3e9,b'A Cheat Sheet to the Trump Circus',b'The investigations swirling around the president are dizzying. Here\xe2\x80\x99s what really matters.',https://www.nytimes.com/2018/05/04/opinion/sunday/trump-mueller-cohen-stormy-daniels.html,1654
5ab2d0e1068401528a29a79e,"b'While Putin Meddles, Trump Congratulates Him'",b'Punishing Russia for election interference is not a partisan issue.',https://www.nytimes.com/2018/03/21/opinion/politics/adam-schiff-putin-trump-russia.html,21
5a9849fe068401528a2910f9,"b'Trump Management Style, Year 2: See Year 1'","b'Would the White House run more smoothly with a new chief of staff? With a mercurial president in charge, it could well just be more of the same.'",https://www.nytimes.com/2018/03/01/business/trump-management-style-year-2-see-year-1.html,1200
5a992b5b5d97b3000139333e,b'The Trump-Russia Story Gets Even Weirder',b'Clues to global intrigue in the Instagram account of a jailed prostitute.',https://www.nytimes.com/2018/03/02/opinion/trump-russia-prostitute-instagram.html,1083
5ad00b5a068401528a2a86fa,b'Trump Plans to Pardon Scooter Libby for Perjury in C.I.A. Leak Case',"b'The president\xe2\x80\x99s action would wipe out the perjury and obstruction convictions of Mr. Libby, who was Vice President Dick Cheney\xe2\x80\x99s chief of staff.'",https://www.nytimes.com/2018/04/12/us/politics/trump-pardon-scooter-libby.html,1342
5a960f8c10f40f00018c3675,b'Hope Hicks Acknowledges She Sometimes Tells White Lies for Trump',"b'Ms. Hicks, the White House communications director, told lawmakers investigating Russia\xe2\x80\x99s election interference that she has not lied about matters relevant to their inquiry.'",https://www.nytimes.com/2018/02/27/us/politics/hope-hicks-house-intelligence-committee-testimony.html,584
5a9c76985d97b300013938c1,"b'Trump Advisers Fervently Defend Tariffs (Unless They Change, That Is)'",b'Top White House aides indicated some companies could be exempt from a plan to impose aluminum and steel tariffs even as they left room for the president to change his plans.',https://www.nytimes.com/2018/03/04/us/politics/trump-trade-tariffs-peter-navarro-wilbur-ross.html,1028
5a32e5787c459f246b63b1b1,b'The Disney-Fox Deal Has Friends in High Places',b'The Justice Department moved to block AT&T\xe2\x80\x99s attempted acquisition of Time Warner. So why would it approve this $52.4 billion megadeal?',https://www.nytimes.com/2017/12/14/business/media/antitrust-disney-fox.html,1202
5ad14da5068401528a2a8a19,"b'U.S., Britain and France Strike Syria Over Suspected Chemical Weapons Attack'",b'The strikes sought to punish the Syrian government after what Western officials said was a deadly chemical attack in a Damascus suburb that had been held by rebels.',https://www.nytimes.com/2018/04/13/world/middleeast/trump-strikes-syria-attack.html,1815
5ad3a684068401528a2a8cfd,"b'Comey, in Interview, Calls Trump \xe2\x80\x98Morally Unfit\xe2\x80\x99 and \xe2\x80\x98Stain\xe2\x80\x99 on All Around Him'","b'ABC News interviewed James B. Comey, the former F.B.I. director, as he uses a publicity blitz for his memoir to raise alarms about Mr. Trump.'",https://www.nytimes.com/2018/04/15/us/politics/comey-interview-trump.html,1897
59df24037c459f246b62e2cb,b'Democrats Are Playing Checkers While Trump Is Playing Chess',"b'The president\xe2\x80\x99s manipulation of racial, cultural and economic anxiety will continue to serve him well politically. Until it doesn\xe2\x80\x99t.'",https://www.nytimes.com/2017/10/12/opinion/democrats-are-playing-checkers-while-trump-is-playing-chess.html,2412
5acfc61c068401528a2a85d3,b'Is Trump Serious About Trade War? China\xe2\x80\x99s Leaders Hunt for Answers',b'Some of the most powerful men in China have been seeking out experts to gain a better understanding of how to respond to President Trump\xe2\x80\x99s combative trade agenda.',https://www.nytimes.com/2018/04/12/world/asia/china-trade-war-trump.html,1664
5ad53f65068401528a2a904c,b'James Comey\xe2\x80\x99s Attacks on Trump May Hurt a Carefully Cultivated Image',"b'In media appearances aimed in part at increasing book sales, Mr. Comey is criticizing the president in personal ways that are unusual for a former F.B.I. director.'",https://www.nytimes.com/2018/04/16/us/politics/james-comey-trump-book.html,1243
5ad4a22f068401528a2a8ea5,"b'Nursing Election Grievances, Hillary Clinton Supporters Curse Comey'",b'Mrs. Clinton\xe2\x80\x99s former aides are still too angry at the former F.B.I. director to see past what they view as egregious actions that handed the White House to Donald J. Trump.',https://www.nytimes.com/2018/04/16/us/politics/trump-comey-clinton.html,1332
5aa9b2d4068401528a295bb9,b'Want to Dive Into the Trump Job Pool? Ask Me Anything',b'The career counselor has the answers.',https://www.nytimes.com/2018/03/14/opinion/trump-jobs-appointments.html,831
5ac80be7068401528a2a44cd,"b'For McMaster, Pomp Under Bittersweet Circumstances'","b'The ousted national security adviser, who departed the White House on Friday, broke with President Trump on Syria and Russia, but sought to hold the line for his commander in chief.'",https://www.nytimes.com/2018/04/06/us/politics/mcmaster-leaves-trump-white-house.html,1136
5a607f8510f40f00018bc99f,b'Can Democrats Follow #MeToo to Victory?',"b'Maybe, but the path forward is an obstacle course.'",https://www.nytimes.com/2018/01/18/opinion/democrats-metoo-sexual-harassment.html,2587
5ac6658b068401528a2a31fe,"b'Under Trump, an Office Meant to Help Refugees Enters the Abortion Wars'",b'One small government office has become the flash point in the debate over the administration\xe2\x80\x99s embrace of socially conservative policy.',https://www.nytimes.com/2018/04/05/us/politics/refugee-office-abortion-trump.html,1484
5aa67b18068401528a2931a8,b'Trump Puts an End to Broadcom\xe2\x80\x99s Bid for Qualcomm: DealBook Briefing',"b'President Trump on Monday blocked Broadcom\xe2\x80\x99s bid for the chip maker Qualcomm, citing national security concerns.'",https://www.nytimes.com/2018/03/12/business/dealbook/saudi-arabia-crackdown.html,3394
5a8d807e10f40f00018c231a,"b'Trump Attacks Obama, and His Own Attorney General, Over Russia Inquiry'","b'President Trump attacked his own attorney general on Wednesday, asking in a Twitter post why Jeff Sessions has not been investigating Democrats for Russian interference in the 2016 election.'",https://www.nytimes.com/2018/02/21/us/politics/trump-attacks-obama-and-his-own-attorney-general-over-russia-inquiry.html,315
5a81e78510f40f00018c08bd,"b'Russia, the Obamas, Donald Trump: Your Tuesday Briefing'",b'Here\xe2\x80\x99s what you need to know to start your day.',https://www.nytimes.com/2018/02/12/briefing/russia-the-obamas-donald-trump.html,1247
5a6b8f6b10f40f00018bdf80,b'Why Does President Trump Fear the Truth?',"b'For a man who insists he has done nothing wrong, President Trump sure acts as if he has something big to hide.'",https://www.nytimes.com/interactive/2018/01/26/opinion/editorials/trump-fears-the-truth.html,0
5a02e3c57c459f246b6333d1,"b'Why The Times Calls Trump \xe2\x80\x98Mr.\xe2\x80\x99 (No, We\xe2\x80\x99re Not Being Rude)'",b'Here\xe2\x80\x99s why The Times refers to President Trump as Mr. Trump and calls some retired military officials \xe2\x80\x9cMr.\xe2\x80\x9d',https://www.nytimes.com/2017/11/08/reader-center/why-does-nyt-call-president-mr-trump.html,523
5a79dbc410f40f00018bfa1e,b'Trump Accuses Democrats of \xe2\x80\x98Treason\xe2\x80\x99 Amid Market Rout',"b'On Monday, President Trump accused Democrats who did not clap during his State of the Union address of being un-American and even \xe2\x80\x9ctreasonous.\xe2\x80\x9d'",https://www.nytimes.com/2018/02/05/us/politics/trump-accuses-democrats-treason-market-rout.html,860
5ab97b7b068401528a29d3b9,b'U.S. Experts Say Why Trump Should Support Iran Deal',"b'The bipartisan group, including at least four former American ambassadors to Israel, said that \xe2\x80\x9cditching it would serve no national security purpose.\xe2\x80\x9d'",https://www.nytimes.com/2018/03/26/world/middleeast/iran-nuclear-letter.html,682
5a79dd1f10f40f00018bfa84,"b'In Russia Inquiry, Lawyers Tell Trump to Refuse Mueller Interview'","b'The lawyers believe the special counsel lacks standing in some matters, but a refusal would run counter to the president\xe2\x80\x99s statements and raise the specter of a court battle.'",https://www.nytimes.com/2018/02/05/us/politics/trump-lawyers-special-counsel-interview.html,1181
5a7e440e068401528a29073a,b'Trump Blocks Release of Memo Rebutting Republican Claims',"b'President Trump blocked the release of a classified Democratic memo, setting up a potential showdown with Congress over the fate of its contents.'",https://www.nytimes.com/2018/02/09/us/politics/trump-blocks-release-of-memo-rebutting-republican-claims.html,1285
5a5027db7c459f29e79b28f5,b'Let\xe2\x80\x99s Try to Get Past Trump',b'Maybe we\xe2\x80\x99ll pretend he\xe2\x80\x99s on some other planet.',https://www.nytimes.com/2018/01/05/opinion/trump-border-wall-daca.html,850
5a3574427c459f246b63b6d0,b'The Republican Party in the Age of Trump',b'Readers respond to articles asserting that the party \xe2\x80\x9cis rotting\xe2\x80\x9d and \xe2\x80\x9cbroke Congress.\xe2\x80\x9d',https://www.nytimes.com/2017/12/16/opinion/republican-party-trump.html,1248
5aaac08e068401528a296578,"b'With One Battle Over, a Bigger One Looms for Qualcomm: Apple'","b'Resolving its fee dispute with Apple could raise Qualcomm\xe2\x80\x99s share price above what it would have been under a Broadcom takeover, a major shareholder reasons.'",https://www.nytimes.com/2018/03/15/business/with-one-battle-over-a-bigger-one-looms-for-qualcomm-apple.html,1253
5a8882d210f40f00018c19c6,b'Donald Trump and the Undoing of Justice Reform',b'The president and his attorney general have a backward worldview that is translating into regressive policies.',https://www.nytimes.com/2018/02/17/opinion/sunday/donald-trump-and-the-undoing-of-justice-reform.html,1237
5a34eec37c459f246b63b642,"b'\xe2\x80\x98Trump, Trump, Trump!\xe2\x80\x99 How a President\xe2\x80\x99s Name Became a Racial Jeer'","b'President Trump\xe2\x80\x99s surname has become a racially charged taunt, or a braying assertion that the country is being taken back from forces that threaten it.'",https://www.nytimes.com/2017/12/16/us/trump-racial-jeers.html,1833
5a291bcf7c459f246b6395f0,b'Liberals Need to Take Their Fingers Out of Their Ears',b'Many Democrats continue to have little understanding of their own role in creating the conditions that make conservatives willing to support Trump.',https://www.nytimes.com/2017/12/07/opinion/liberals-conservatives-trump.html,1896
5a4943fa7c459f246b63d5f4,b'From Trump to #MeToo: A Dizzying Year in TV News',"b'Two Times media reporters analyze why 2017, despite powerful foes like Netflix and the fallout of harassment scandals, was the year TV roared back.'",https://www.nytimes.com/2017/12/31/business/media/trump-tv-news.html,1149
5a7a5d5810f40f00018bfe27,b'Trump\xe2\x80\x99s Latest Surprise: Shutdown Might Be a Good Idea',"b'The president has said so many outrageous things that his latest outbursts no longer shock, but seem more of the same.'",https://www.nytimes.com/2018/02/06/us/politics/trump-showdown-good-idea.html,1112
5a3c3c417c459f246b63c55c,b'Judge Dismisses Suit Against Trump Over Business Dealings',b'The complaint accused President Trump of violating the Constitution by continuing to own and profit from his business empire.',https://www.nytimes.com/2017/12/21/us/politics/trump-suit-constitution-business.html,654
59fc9a097c459f246b63278c,b'A Trump for All Ages',b'The conventions industry pays big bucks for impersonators. How do they solve a problem like The Donald?',https://www.nytimes.com/2017/11/03/style/donald-trump-impersonator.html,2681
5a82b74a10f40f00018c0a88,b'Lawsuit Takes Aim at Trump Administration Marijuana Policy',"b'In a sprawling complaint citing the benefits of pot reaching back 10,000 years, the suit seeks to decriminalize the drug under federal law.'",https://www.nytimes.com/2018/02/13/nyregion/marijuana-lawsuit-trump-sessions.html,1000
5a6a861d10f40f00018bdcba,b'Lawsuit on Trump Emoluments Violations Gains Traction in Court',"b'In a hearing on Thursday, the judge seemed unwilling to toss out a lawsuit alleging the president is violating the Constitution by continuing to own his businesses.'",https://www.nytimes.com/2018/01/25/us/politics/trump-emoluments-lawsuit.html,625
5a0365767c459f246b6335a2,"b'Trump, Kim and the Possibility of War'","b'A psychiatrist says Trump\xe2\x80\x99s mental state is a legitimate inquiry, and another reader suggests that history will judge him poorly if there is a war.'",https://www.nytimes.com/2017/11/08/opinion/war-north-korea.html,398
5a4c50967c459f246b63d9ab,b'Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols',"b'About 3,000 of Huma Abedin\xe2\x80\x99s emails were released by the State Department on Friday. The president also accused his Justice Department of being a \xe2\x80\x9cdeep state.\xe2\x80\x9d'",https://www.nytimes.com/2018/01/02/us/politics/trump-clinton-aide-huma-abedin.html,394
5a50caae7c459f29e79b2977,"b'Trump, Defending His Mental Fitness, Says He\xe2\x80\x99s a \xe2\x80\x98Very Stable Genius\xe2\x80\x99'","b'Mr. Trump, seeming to respond to revelations in a new book, issued an extraordinary defense of his fitness for office.'",https://www.nytimes.com/2018/01/06/us/politics/trump-genius-mental-health.html,1823
5982d7f47c459f246b61c710,b'Trump Knows How to Push Our Buttons',b'Will the renewed economic populism of the Democratic Party be any kind of match for the president\xe2\x80\x99s brand of rough justice?',https://www.nytimes.com/2017/08/03/opinion/donald-trump-democrats-better-deal.html,1931
5a0c47bc7c459f246b634915,"b'Is \xe2\x80\x98Loyalty\xe2\x80\x99 a Virtue? In the Trump Era, It\xe2\x80\x99s Complicated.'","b'The last two years in American politics have revealed our very different senses of loyalty, from its purpose to its objects.'",https://www.nytimes.com/2017/11/15/magazine/is-loyalty-a-virtue-in-the-trump-era-its-complicated.html,1536
5a0944ee7c459f246b634120,b'Trump Lauds \xe2\x80\x98Great Relationship\xe2\x80\x99 With Duterte in Manila',b'Human rights issues \xe2\x80\x9cbriefly came up\xe2\x80\x9d as the leaders met in a friendly session on the sidelines of a summit meeting in the Philippines.',https://www.nytimes.com/2017/11/13/world/asia/trump-duterte-philippines.html,1221
5a29c8a07c459f246b639826,b'How Trump Has Flip-Flopped on Intelligence Agencies',b'President Trump has offered lavish praise when the intelligence community or law enforcement investigates his opponents but rebuked them when their actions do not align with his interests.',https://www.nytimes.com/2017/12/07/us/politics/trump-reversals-fbi-intelligence-agencies.html,869
5a27bfc67c459f246b6391b8,b'Making 2 Become 1: Ironing Out Senate and House Tax Bill Differences',b'Here are some of the top differences that must be resolved before the legislation can be signed into law.',https://www.nytimes.com/2017/12/06/business/house-senate-tax-bill-differences.html,865
5a0abebf7c459f246b6344ac,b'Jeff Sessions Displays Unsteady Recall on Trump-Russia Matters',"b'Mr. Sessions said he could not recall the details of a campaign adviser\xe2\x80\x99s Russia proposals, but he could recall that he rejected a proposed Trump-Putin meeting.'",https://www.nytimes.com/2017/11/14/us/politics/jeff-sessions-congress-russia.html,2542
59caaf507c459f246b62b15e,b'The Lecture That Donald Trump Needs',b'Jeff Sessions schooled college students on free speech. His most important pupil is the president.',https://www.nytimes.com/2017/09/26/opinion/sessions-free-speech-trump.html,822
59fba49e7c459f246b632538,b'Trump Says He Knew of No Russian Ties. Documents Say Different.',"b'Attorney General Jeff Sessions and President Trump stated in early 2017 that no campaign advisers had contact with Russians. However, new court documents show that a foreign policy adviser, George Papadopoulos, had contacts that he told them about...'",https://www.nytimes.com/video/us/politics/100000005532355/trump-says-he-knew-of-no-russian-ties-documents-say-different.html,40
5a25e0627c459f246b638cc2,b'Director Defends F.B.I. After Trump Says Bureau Is in \xe2\x80\x98Tatters\xe2\x80\x99',"b'Christopher A. Wray, the F.B.I. director, did not mention the president in defending the agency\xe2\x80\x99s work force as \xe2\x80\x9cfocused on our critical mission.\xe2\x80\x9d'",https://www.nytimes.com/2017/12/04/us/politics/christopher-wray-fbi-agents.html,982
59cfbb907c459f246b62be99,b'Who Can Beat Trump in 2020?',b'A field guide for Democrats desperate to paint the White House blue.',https://www.nytimes.com/interactive/2017/09/30/opinion/who-can-beat-trump-in-2020.html,0
59fd16267c459f246b6328df,b'Quotation of the Day: Climate Report by U.S. Agencies Counters Trump',"b'Quotation of the Day for Saturday, November 4, 2017.'",https://www.nytimes.com/2017/11/03/todayspaper/quotation-of-the-day-climate-report-by-us-agencies-counters-trump.html,62
5abcb5a4068401528a29ed1d,b'The 2016 Exit Polls Led Us to Misinterpret the 2016 Election',"b'Recent analyses of who actually voted for whom have serious ramifications for both parties, but especially for the Democrats.'",https://www.nytimes.com/2018/03/29/opinion/2016-exit-polls-election.html,2925
5acf2aa3068401528a2a7e13,b'Trump Wants America to Revert to the Queens of His Childhood',b'His contentious views on immigration and integration have their roots in the ethnic and racial transformation of his home borough.',https://www.nytimes.com/2018/04/12/opinion/trump-queens-childhood-america.html,1994
5aeada22068401528a2ac029,b'Industrial Revolutions Are Political Wrecking Balls',b'The price we pay for economic and technological dislocation is much higher than we think.',https://www.nytimes.com/2018/05/03/opinion/trump-industrial-revolutions.html,3037
5ae19fa4068401528a2aac77,b'Meet the New Boss. Actually Quite Different From the Old Boss.',"b'President Trump has overturned the Republican establishment, but at what cost?'",https://www.nytimes.com/2018/04/26/opinion/trump-republican-establishment-elites.html,2407
5ad86523068401528a2a9889,b'The Democrats\xe2\x80\x99 Gentrification Problem',"b'Allies on Election Day, the two wings of the Democratic Party are growing further estranged in other aspects of their lives.'",https://www.nytimes.com/2018/04/19/opinion/democrats-gentrification-cities-voters.html,2380
5ac5f023068401528a2a2d02,b'The Contract With Authoritarianism',b'The political divide in the United States now separates people by how open or closed their minds are.',https://www.nytimes.com/2018/04/05/opinion/trump-authoritarianism-republicans-contract.html,2479
5ab377a1068401528a29ac36,b'Should Democrats Embrace the Center or Abandon It?',"b'In the Trump era, an age-old argument takes on a new twist.'",https://www.nytimes.com/2018/03/22/opinion/conor-lamb-primaries-democrats-left-center.html,2449
5addaea4068401528a2aa238,b'New York Today: A Special Election',"b'Monday: How a handful of races could change New York politics, the Supreme Court vs. Martin Luther King Jr., and a celebration of language.'",https://www.nytimes.com/2018/04/23/nyregion/new-york-today-a-special-election.html,1130
5aaa40a6068401528a295eff,b'One Thing Donald Trump Would Like Is Freedom From the Press',b'The president dreams of living in a world with \xe2\x80\x9cFox & Friends\xe2\x80\x9d and almost no one else.',https://www.nytimes.com/2018/03/15/opinion/trump-press-freedom-fake-news.html,1824
5a97d9ce10f40f00018c3b09,b'What Motivates Voters More Than Loyalty? Loathing',b'Negative partisanship is taking us somewhere we haven\xe2\x80\x99t been for a very long time.',https://www.nytimes.com/2018/03/01/opinion/negative-partisanship-democrats-republicans.html,2259
5a8564d010f40f00018c1253,b'Why Is It So Hard for Democracy to Deal With Inequality?',b'Thomas Piketty has a few ideas.',https://www.nytimes.com/2018/02/15/opinion/democracy-inequality-thomas-piketty.html,1963
5ae95712068401528a2abc23,"b'A Lebanese City, and an Election, Feel Effect of Saudi Cold Shoulder'","b""The last time Lebanon held a parliamentary election, Youssef Sanjar enjoyed a paid flight home from Saudi Arabia to vote for Prime Minister Saad al-Hariri's party.""",https://www.nytimes.com/reuters/2018/05/02/world/middleeast/02reuters-lebanon-election-sidon-insight.html,1040
5a7c2a4010f40f00018c0341,b'Trump\xe2\x80\x99s Tool Kit Does Not Include the Constitution',b'No wonder we are losing faith in our democracy.',https://www.nytimes.com/2018/02/08/opinion/trump-democracy-midterm-elections.html,2112
5a72efc010f40f00018beec1,b'Trump Has Got Democrats Right Where He Wants Them',"b'As far as the president\xe2\x80\x99s immigration plan goes, they are damned if they do and damned if they don\xe2\x80\x99t.'",https://www.nytimes.com/2018/02/01/opinion/trump-democrats-immigration.html,2708
5a69b54910f40f00018bda23,b'Is President Trump a Stealth Postmodernist or Just a Liar?',b'His successful deployment of \xe2\x80\x9ctruthful hyperbole\xe2\x80\x9d has got people thinking.',https://www.nytimes.com/2018/01/25/opinion/trump-postmodernism-lies.html,2752
5adfed9b068401528a2aa7dc,"b'With 2 Special Election Wins, Democrats Gain State Senate Edge* (*See Felder)'","b'Democrats now have a numerical advantage in the State Senate, but Simcha Felder, who said he would continue to caucus with Republicans, has hindered their quest for control.'",https://www.nytimes.com/2018/04/24/nyregion/senate-shelley-mayer-westchester.html,521
5abd0a47068401528a29f0b3,"b'Facebook Falls From Grace, and Investors\xe2\x80\x99 Stock Holdings Tumble Too'","b'The company\xe2\x80\x99s stock has declined precipitously since hitting its peak in early February, battered by disclosures about improper use of its data.'",https://www.nytimes.com/2018/03/29/business/facebook-stock.html,1251
5a607f8510f40f00018bc99f,b'Can Democrats Follow #MeToo to Victory?',"b'Maybe, but the path forward is an obstacle course.'",https://www.nytimes.com/2018/01/18/opinion/democrats-metoo-sexual-harassment.html,2587
5aa9845c068401528a2959de,b'Was the 2016 Election a Game of \xe2\x80\x98Russian Roulette\xe2\x80\x99?',b'Michael Isikoff and David Corn tell the story of how Russia and its meddling came to dominate a presidential election.',https://www.nytimes.com/2018/03/14/books/review/russian-roulette-michael-isikoff-david-corn.html,1491
5ab2d0a7068401528a29a79a,"b'While Putin Meddles, Trump Congratulates Him'",b'Punishing Russia for election interference is not a partisan issue.',https://www.nytimes.com/video/opinion/100000005771428/while-putin-meddles-trump-congratulates-him.html,385
5a5740477c459f29e79b3635,"b'Robots Can\xe2\x80\x99t Vote, but They Helped Elect Trump'",b'The areas of the country with the largest robot work forces gave the president an unanticipated advantage in the Electoral College.',https://www.nytimes.com/2018/01/11/opinion/trump-robots-electoral-college.html,1423
5aec2ba3068401528a2ac3f2,b'Democrats: Don\xe2\x80\x99t Take the Bait on Impeachment',b'The president is rallying his base with talk of impeachment. But we don\xe2\x80\x99t know yet if the evidence warrants it.',https://www.nytimes.com/2018/05/04/opinion/adam-schiff-democrats-impeachment.html,762
5ad4a22f068401528a2a8ea5,"b'Nursing Election Grievances, Hillary Clinton Supporters Curse Comey'",b'Mrs. Clinton\xe2\x80\x99s former aides are still too angry at the former F.B.I. director to see past what they view as egregious actions that handed the White House to Donald J. Trump.',https://www.nytimes.com/2018/04/16/us/politics/trump-comey-clinton.html,1332
5a1fe14f7c459f246b638027,b'The Self-Destruction of American Democracy',b'Forget Russia for a minute and look where Trump is taking us.',https://www.nytimes.com/2017/11/30/opinion/trump-putin-destruction-democracy.html,1908
5ab1d2c0068401528a29977b,b'Gov. Bruce Rauner and J.B. Pritzker to Face Off in Illinois',b'The embattled Republican incumbent survived a primary race against a conservative challenger and now faces a serious threat from Mr. Pritzker.',https://www.nytimes.com/2018/03/20/us/politics/bruce-rauner-governor-illinois.html,1168
5aa869d9068401528a29470f,b'Republican Leading House\xe2\x80\x99s Russia Inquiry Softens a Key Finding',"b'Representative K. Michael Conaway of Texas had said the Russians hadn\xe2\x80\x99t favored Donald J. Trump\xe2\x80\x99s candidacy. But on Tuesday, he said it was a matter of interpretation.'",https://www.nytimes.com/2018/03/13/us/politics/house-intelligence-trump-russia-conaway.html,638
