id,headline,snippet,url,word_count
5a7373f210f40f00018bf0a4,"b'Trump Tax Cuts and the Economy: Time Will Tell, Maybe'","b'President Trump is taking plenty of credit for positive economic signs \xe2\x80\x94 the stock market, jobs, growth. Is it warranted?'",https://www.nytimes.com/2018/02/01/business/economy/trump-tax-cuts-economy.html,1495
5a0d6d057c459f246b634c64,b'White-on-White Voting',"b'When an area is more than 85 percent white, support for President Trump skyrockets \xe2\x80\x94 and that makes all the difference.'",https://www.nytimes.com/2017/11/16/opinion/trump-white-voting.html,1423
5a4f4d027c459f29e79b26c2,b'The Presidential Election That America Lost',b'Lawrence O\xe2\x80\x99Donnell\xe2\x80\x99s \xe2\x80\x9cPlaying With Fire\xe2\x80\x9d retells the story of the 1968 presidential election and sees parallels with today.',https://www.nytimes.com/2018/01/05/books/review/lawrence-odonnell-playing-with-fire.html,1047
59fae3c67c459f246b632293,b'The Trumpification of Ed Gillespie',b'The smoldering governor\xe2\x80\x99s race in Virginia reveals the depth of the president\xe2\x80\x99s power to shape the Republican Party of 2017.',https://www.nytimes.com/2017/11/02/opinion/ed-gillespie-trump-virginia.html,2254
5926941c7c459f24986e1951,b'To Impeach or Not to Impeach',b'And is that even the question?',https://www.nytimes.com/2017/05/25/opinion/donald-trump-impeachment.html,1845
591d54577c459f24986e040d,b'Why Republicans Are Always Looking Over Their Shoulders',b'Fear of being \xe2\x80\x9cprimaried\xe2\x80\x9d in ever more polarized districts keeps congressmen from breaking ranks.',https://www.nytimes.com/2017/05/18/opinion/republicans-trump-midterms-tea-party-edsall.html,1624
595f3df57c459f246b617c11,b'Trump Presses Putin on Russian Meddling in U.S. Election',"b'Mr. Putin denied Russian interference, and the leaders did not dwell on the subject. The meeting lasted far longer than expected.'",https://www.nytimes.com/2017/07/07/world/europe/g20-hamburg-trump-putin-protests.html,2225
59141a307c459f24986dee88,b'Republicans Don\xe2\x80\x99t Feel Your Pain',b'President Trump\xe2\x80\x99s Obamacare replacement plan \xe2\x80\x9cis stunning in its shamelessness and baldness.\xe2\x80\x9d',https://www.nytimes.com/2017/05/11/opinion/republican-health-care-bill.html,2330
592685f57c459f24986e192c,b'Election Wars at the Supreme Court',"b'Struggles over Congressional redistricting and campaign finance are about power \xe2\x80\x94 who has it, who gets to keep it. Expect more.'",https://www.nytimes.com/2017/05/25/opinion/supreme-court-congressional-redistricting.html,1248
590ae7037c459f24986dda4e,b'President Trump Is the Enemy of Their Enemies',"b'For many Republican voters, that\xe2\x80\x99s all that matters.'",https://www.nytimes.com/2017/05/04/opinion/president-trump-is-the-enemy-of-their-enemies.html,1793
5900e8317c459f24986dc41c,b'James Comey\xe2\x80\x99s Influence on the Election',b'A federal prosecutor and others pass judgment on the F.B.I. director.',https://www.nytimes.com/2017/04/26/opinion/james-comeys-influence-on-the-election.html,600
595500f47c459f257c1acb01,"b'Tech, Fed, Trump: So Many Reasons to Worry About the Market'","b'President Trump has taken credit for a surging market this year. But tech stocks, the Fed and the president himself could change that picture.'",https://www.nytimes.com/2017/06/29/business/stock-market-value-trump.html,1145
593c89ef7c459f24986e53af,b'Sessions Will Testify in Senate on Russian Meddling in Election',"b'Instead of discussing the Justice Department budget, Attorney General Jeff Sessions will face questions from members of Congress who have access to intelligence materials on the Russia inquiry.'",https://www.nytimes.com/2017/06/10/us/politics/sessions-senate-russia-election.html,515
58ef39d87c459f24986d9fc1,b'Reaching Out to the Voters the Left Left Behind',b'The economic and political gap between cities and rural counties is even wider than we realized. Can the Democrats do anything about it?',https://www.nytimes.com/2017/04/13/opinion/reaching-out-to-the-voters-the-left-left-behind.html,2190
591374207c459f24986ded19,"b'Accused of Sexually Abusing Minors, Seattle Mayor Won\xe2\x80\x99t Seek Re-election'","b'Four men have accused Ed Murray, Seattle\xe2\x80\x99s first openly gay mayor, of sexually abusing them as minors during the 1980s. The mayor maintains that he is innocent.'",https://www.nytimes.com/2017/05/10/us/ed-murray-rape.html,781
5ad365e8068401528a2a8c96,"b'Trump Blasts Comey in Barrage of Tweets, Calling Him \xe2\x80\x98Slippery\xe2\x80\x99'",b'President Trump on Sunday delivered a series of scathing tweets ahead of the former F.B.I. director James Comey\xe2\x80\x99s appearance on ABC News.',https://www.nytimes.com/2018/04/15/us/politics/trump-comey-tweets.html,550
590a4e5b7c459f24986dd90b,b'James Comey Is \xe2\x80\x98Mildly Nauseous\xe2\x80\x99 About the Election. It\xe2\x80\x99s Not Enough.',b'The director of the F.B.I. just took understatement to a whole new level.',https://www.nytimes.com/2017/05/03/opinion/james-comey-fbi-mildly-nauseous.html,678
58a5610c7c459f2525d1cbbb,b'The Democrats\xe2\x80\x99 Immigration Problem',b'Material and psychological conflicts between the party\xe2\x80\x99s core constituencies make this a tricky issue for candidates and voters alike.',https://www.nytimes.com/2017/02/16/opinion/the-democrats-immigration-problem.html,2119
5ad0a2cd068401528a2a885e,b'Trump Calls Comey \xe2\x80\x98Untruthful Slime Ball\xe2\x80\x99 as Book Details Released',"b'President Trump, who fired James B. Comey as his F.B.I. director, took to Twitter on Friday morning to disparage him as a leaker and liar.'",https://www.nytimes.com/2018/04/13/us/politics/trump-calls-comey-untruthful-slimeball-as-book-details-released.html,1167
5adfad0e068401528a2aa778,"b'Jeff Sessions Is Serving, and Doing His Best to Ignore, Trump'","b'Crisscrossing the nation, the embattled attorney general praises the president for supporting law enforcement \xe2\x80\x94 most law enforcement, anyway.'",https://www.nytimes.com/2018/04/24/us/politics/sessions-trump.html,1236
5ad400d9068401528a2a8d62,b'James Comey\xe2\x80\x99s Interview on ABC\xe2\x80\x99s \xe2\x80\x9820/20\xe2\x80\x99: Annotated Excerpts',"b'Mr. Comey, the former F.B.I. director fired by President Trump in 2017, appeared in an hourlong interview on ABC Sunday night. Here is some of what he had to say.'",https://www.nytimes.com/2018/04/15/us/politics/comey-abc-interview-excerpts.html,3857
59398cb57c459f24986e4cf9,b'Takeaways From the Georgia Special Election Debate: A Sharper Clash',"b'In the second debate in the race for Georgia\xe2\x80\x99s Sixth Congressional District, Jon Ossoff and Karen Handel leveled attacks in sharper and more personal terms.'",https://www.nytimes.com/2017/06/08/us/politics/georgia-special-election-ossoff-handel.html,715
5ad3a684068401528a2a8cfd,"b'Comey, in Interview, Calls Trump \xe2\x80\x98Morally Unfit\xe2\x80\x99 and \xe2\x80\x98Stain\xe2\x80\x99 on All Around Him'","b'ABC News interviewed James B. Comey, the former F.B.I. director, as he uses a publicity blitz for his memoir to raise alarms about Mr. Trump.'",https://www.nytimes.com/2018/04/15/us/politics/comey-interview-trump.html,1897
5ad53f65068401528a2a904c,b'James Comey\xe2\x80\x99s Attacks on Trump May Hurt a Carefully Cultivated Image',"b'In media appearances aimed in part at increasing book sales, Mr. Comey is criticizing the president in personal ways that are unusual for a former F.B.I. director.'",https://www.nytimes.com/2018/04/16/us/politics/james-comey-trump-book.html,1243
5acfa157068401528a2a83dd,b'Views of James Comey: Tragic Figure or Hero?',b'One reader accuses Mr. Comey of \xe2\x80\x9carrogant na\xc3\xafvet\xc3\xa9 and self-absorption.\xe2\x80\x9d A former colleague says Mr. Comey \xe2\x80\x9cdoesn\xe2\x80\x99t have an arrogant bone in his body.\xe2\x80\x9d',https://www.nytimes.com/2018/04/12/opinion/james-comey-fbi.html,295
5825e26e7c459f6a5fccd7c9,b'1964 | \xe2\x80\x98Rightists Buoyed by the Election\xe2\x80\x99',b'A front-page article 52 years ago predicted the rise of a strong conservative movement from what looked like a humiliating defeat.',https://www.nytimes.com/2016/11/11/insider/1964-rightists-buoyed-by-the-election.html,796
5ae7a107068401528a2ab898,b'A Refugee Caravan is Hoping for Asylum in the U.S. How Are These Cases Decided?',b'A look at the explosion of asylum applicants and how managing them has become one of the Trump administration\xe2\x80\x99s toughest immigration challenges.',https://www.nytimes.com/2018/04/30/us/migrant-caravan-asylum.html,1701
5811aaeb7c459f606398bff5,b'The Great Democratic Inversion',"b'Among white voters, the 2016 election will represent a complete reversal of the New Deal order between the rich and the poor.'",https://www.nytimes.com/2016/10/27/opinion/campaign-stops/the-great-democratic-inversion.html,2305
5ace29ea068401528a2a73e6,b'Aide Ousted From White House Re-emerges at Justice Dept.',b'A former National Security Council official has accepted a new post as the national security adviser to Attorney General Jeff Sessions.',https://www.nytimes.com/2018/04/11/us/politics/ezra-cohen-watnick-justice-department-national-security-adviser.html,448
5820ba9b7c459f6a5fcccb3f,b'Overturning Election Day Tradition',"b""What's the most sensible way to make it easier and more likely for people to cast their ballots on the day America unites to go to the polls?""",https://www.nytimes.com/roomfordebate/2016/11/07/overturning-election-day-tradition,1318
5acaaf08068401528a2a50b6,b'The Tragedy of James Comey',"b'How to understand the man who may be the most significant supporting player of the Trump era, as he prepares to barnstorm the country on a book tour.'",https://www.nytimes.com/2018/04/08/opinion/james-comey.html,842
582251347c459f6a5fcccee4,b'Election Night Live Coverage',b'Times reporters provided real-time analysis of Donald J. Trump\xe2\x80\x99s stunning upset in the presidential election on Tuesday.',https://www.nytimes.com/interactive/2016/11/08/us/elections/trump-clinton-election-night-live.html,0
5ab2d9a3068401528a29a81d,b'F.B.I. Investigated Sessions for Possible Perjury Over Russia Denials',"b'Andrew G. McCabe, whom Mr. Sessions fired last week, authorized the investigation. Mr. Sessions inaccurately testified that he had no contacts with Russians.'",https://www.nytimes.com/2018/03/21/us/politics/sessions-fbi-investigation-perjury.html,999
587004007c459f2525d1541f,"b'Putin Ordered \xe2\x80\x98Influence Campaign\xe2\x80\x99 Aimed at U.S. Election, Report Says'",b'Intelligence officials said President Vladimir V. Putin of Russia turned from seeking to \xe2\x80\x9cdenigrate\xe2\x80\x9d Hillary Clinton to developing \xe2\x80\x9ca clear preference\xe2\x80\x9d for President-elect Donald J. Trump.',https://www.nytimes.com/2017/01/06/us/politics/russia-hack-report.html,1076
5aa4f020068401528a292a3f,b'Why Joe Biden and Elizabeth Warren Are Eyeing Ohio in 2018',"b'After President Trump won a landslide there in 2016, Ohio has become a crucial test for populist Democrats seeking a comeback in the midterm campaign.'",https://www.nytimes.com/2018/03/11/us/politics/ohio-democrats.html,1595
58277aaa7c459f6a5fccda67,b'Hillary Clinton Blames F.B.I. Director for Election Loss',b'Mrs. Clinton said on Saturday that the announcement by James B. Comey 11 days before the election that he had revived the inquiry into her use of a private email server caused her to lose.',https://www.nytimes.com/2016/11/13/us/politics/hillary-clinton-james-comey.html,1284
5813145a7c459f606398c3e8,b'Sales in Trump Buildings Fall Off',b'This presidential campaign season has had an impact on the Manhattan residential properties that carry the Trump name.',https://www.nytimes.com/2016/10/30/realestate/real-estate-trump-brand-tarnished-by-the-election.html,1612
59da778a7c459f246b62d6bc,"b'Cash, T-Shirts and Gallons of Booze: How Liberian Candidates Woo Voters'","b'As a national election looms, Liberians game the system, squeezing largess out of political candidates.'",https://www.nytimes.com/2017/10/08/world/africa/liberia-elections-voters.html,1046
5a3d0ba57c459f246b63c70e,b'Pop Music in 2017: Glum and Glummer',"b'The dominant sound this year was dark, traumatized and defensive, led by artists like Lil Uzi Vert, Future and Taylor Swift.'",https://www.nytimes.com/2017/12/22/arts/music/pop-music-2017-glum-lil-uzi-vert-future-taylor-swift.html,1483
57ad041a7c459f21c9993947,b'The Eternal Return of Unenlightened Despotism',b'Can Trump\xe2\x80\x99s embrace of an explicitly authoritarian strategy take him all the way to the White House?',https://www.nytimes.com/2016/08/04/opinion/campaign-stops/the-eternal-return-of-unenlightened-despotism.html,1619
5aab87a6068401528a296bd9,b'Big Names and Big Money in Illinois as Governor Faces Challenges on All Sides',b'Gov. Bruce Rauner is among the nation\xe2\x80\x99s most vulnerable incumbent governors. Kennedy and Pritzker are among the big names vying to replace him.',https://www.nytimes.com/2018/03/16/us/illinois-governor-election.html,1406
59ff51c37c459f246b632b7c,b'Kremlin Cash Behind Billionaire\xe2\x80\x99s Twitter and Facebook Investments',"b'Leaked files show that a state-controlled bank in Moscow helped to fuel Yuri Milner\xe2\x80\x99s ascent in Silicon Valley, where the Russia investigation has put tech companies under scrutiny.'",https://www.nytimes.com/2017/11/05/world/yuri-milner-facebook-twitter-russia.html,2724
580899fc7c459f606398abfd,"b""Dunkin' Brands Says U.S. Election Jitters Slowing Store Openings""","b""Dunkin' Brands Group Inc on Thursday said franchisees are expected to open fewer doughnut and coffee shops this year due to uncertainty about the economy and regulations, which could be impacted by the outcome of U.S. elections next month.""",https://www.nytimes.com/reuters/2016/10/20/business/20reuters-dunkin-brnds-results.html,0
5821c6f37c459f6a5fcccd86,b'Four Prominent Suffragist Grave Sites in the Bronx Anticipating a Surge in Visitors This Election Day',"b'At Woodlawn Cemetery, the grave sites of four prominent suffragists are waiting for some \xe2\x80\x9cI Voted\xe2\x80\x9d stickers.'",https://www.nytimes.com/2016/11/09/nyregion/suffragist-gravesites-stickers-cemetery.html,752id,headline,snippet,url,word_count
5acf2aa3068401528a2a7e13,b'Trump Wants America to Revert to the Queens of His Childhood',b'His contentious views on immigration and integration have their roots in the ethnic and racial transformation of his home borough.',https://www.nytimes.com/2018/04/12/opinion/trump-queens-childhood-america.html,1994
5aeada22068401528a2ac029,b'Industrial Revolutions Are Political Wrecking Balls',b'The price we pay for economic and technological dislocation is much higher than we think.',https://www.nytimes.com/2018/05/03/opinion/trump-industrial-revolutions.html,3037
5ae19fa4068401528a2aac77,b'Meet the New Boss. Actually Quite Different From the Old Boss.',"b'President Trump has overturned the Republican establishment, but at what cost?'",https://www.nytimes.com/2018/04/26/opinion/trump-republican-establishment-elites.html,2407
5a69b54910f40f00018bda23,b'Is President Trump a Stealth Postmodernist or Just a Liar?',b'His successful deployment of \xe2\x80\x9ctruthful hyperbole\xe2\x80\x9d has got people thinking.',https://www.nytimes.com/2018/01/25/opinion/trump-postmodernism-lies.html,2752
5abcb5a4068401528a29ed1d,b'The 2016 Exit Polls Led Us to Misinterpret the 2016 Election',"b'Recent analyses of who actually voted for whom have serious ramifications for both parties, but especially for the Democrats.'",https://www.nytimes.com/2018/03/29/opinion/2016-exit-polls-election.html,2925
5ab377a1068401528a29ac36,b'Should Democrats Embrace the Center or Abandon It?',"b'In the Trump era, an age-old argument takes on a new twist.'",https://www.nytimes.com/2018/03/22/opinion/conor-lamb-primaries-democrats-left-center.html,2449
5aaa40a6068401528a295eff,b'One Thing Donald Trump Would Like Is Freedom From the Press',b'The president dreams of living in a world with \xe2\x80\x9cFox & Friends\xe2\x80\x9d and almost no one else.',https://www.nytimes.com/2018/03/15/opinion/trump-press-freedom-fake-news.html,1824
5acfe72f068401528a2a86c0,b'James B. Comey: By the Book',"b'When James B. Comey, the former F.B.I. director and author of \xe2\x80\x9cA Higher Loyalty,\xe2\x80\x9d reads fiction, it\xe2\x80\x99s \xe2\x80\x9calmost always something my kids are reading, so I can \xe2\x80\xa6 pretend to be cool.\xe2\x80\x9d'",https://www.nytimes.com/2018/04/12/books/review/james-b-comey-by-the-book.html,1031
5abab767068401528a29dd85,b'My Vietnam War',"b'As a young woman, I wasn\xe2\x80\x99t sent into combat. But I still fought the war at home.'",https://www.nytimes.com/2018/03/27/opinion/my-vietnam-war.html,1050
5a97d9ce10f40f00018c3b09,b'What Motivates Voters More Than Loyalty? Loathing',b'Negative partisanship is taking us somewhere we haven\xe2\x80\x99t been for a very long time.',https://www.nytimes.com/2018/03/01/opinion/negative-partisanship-democrats-republicans.html,2259
5a0184427c459f246b633022,"b'An Acclaimed Biographer Takes On Her Grandfather, the Atomic Scientist James B. Conant'","b'Jennet Conant\xe2\x80\x99s \xe2\x80\x9cMan of the Hour\xe2\x80\x9d explores the life of James B. Conant, Cold Warrior scientist and administrator of the Manhattan Project.'",https://www.nytimes.com/2017/11/07/books/review/jennett-conant-man-of-the-hour.html,965
5ab2d0e1068401528a29a79e,"b'While Putin Meddles, Trump Congratulates Him'",b'Punishing Russia for election interference is not a partisan issue.',https://www.nytimes.com/2018/03/21/opinion/politics/adam-schiff-putin-trump-russia.html,21
5a32e5787c459f246b63b1b1,b'The Disney-Fox Deal Has Friends in High Places',b'The Justice Department moved to block AT&T\xe2\x80\x99s attempted acquisition of Time Warner. So why would it approve this $52.4 billion megadeal?',https://www.nytimes.com/2017/12/14/business/media/antitrust-disney-fox.html,1202
5a31b9bf7c459f246b63abcd,b'Republican Tax Bill Overhauls Rules Many Were Counting On',"b'The tax bills moving through Congress could penalize individuals for financial decisions they made based on longstanding law, affecting the financial situations of millions.'",https://www.nytimes.com/2017/12/13/business/republican-tax-bill-overhauls.html,1330
59d5ed587c459f246b62cb5a,b'How Immigration Foiled Hillary',b'Democrats missed the profound political impact recent population trends were having on the more rural parts of the once homogeneous Midwest.',https://www.nytimes.com/2017/10/05/opinion/clinton-trump-immigration.html,2606
5a270dc97c459f246b639026,b'Prosecuting a President: Can It Be Done? Will It?',b'Readers discuss whether President Trump could be charged with obstruction of justice.',https://www.nytimes.com/2017/12/05/opinion/prosecuting-president.html,474
5a29b8e77c459f246b6397fa,b'A Departure With Implications for Investors: Disney\xe2\x80\x99s John Lasseter',b'The head of the company\xe2\x80\x99s animation divisions is on a sabbatical when Disney can ill afford turmoil in one of its most successful areas.',https://www.nytimes.com/2017/12/07/business/lasseter-disney-pixar.html,1214
5ac3ac48068401528a2a1856,"b'New York Fed Names John Williams President, Bucking Calls for Diversity'",b'The appointment of the current San Francisco Fed chief brings policymaking experience to a role seen as one of the Fed\xe2\x80\x99s most influential positions.',https://www.nytimes.com/2018/04/03/business/economy/new-york-fed-president-john-williams.html,1447
59f1a4367c459f246b630d25,b'The Dinners That Shaped History',"b'A party that made Henri Rousseau famous, the gumbo that fueled the fight against segregation and the banquet that spoiled a presidential campaign.'",https://www.nytimes.com/2017/10/26/magazine/the-dinners-that-shaped-history.html,1990
59cca7277c459f246b62b6b1,b'The Trump Voter Paradox',b'How can people be so friendly and so angry at the same time?',https://www.nytimes.com/2017/09/28/opinion/trump-republicans-authoritarian.html,1447
59fbb6ed7c459f246b632561,b'Rogue Twitter Employee Briefly Shuts Down Trump\xe2\x80\x99s Account',"b'Amid a presidency that has seemed, at times, to be conducted primarily in 140-character pieces, it was a seismic event when a Twitter worker deactivated the account.'",https://www.nytimes.com/2017/11/02/us/politics/trump-twitter-deleted.html,527
591d54577c459f24986e040d,b'Why Republicans Are Always Looking Over Their Shoulders',b'Fear of being \xe2\x80\x9cprimaried\xe2\x80\x9d in ever more polarized districts keeps congressmen from breaking ranks.',https://www.nytimes.com/2017/05/18/opinion/republicans-trump-midterms-tea-party-edsall.html,1624
5970bef07c459f246b61a0a8,"b'Tax Reform, Reagan Style, May Be a Tougher Fit for Trump'","b'Some elements of the 1986 success are absent, like the number of remaining loopholes, and this president has a personal interest in those that remain.'",https://www.nytimes.com/2017/07/20/business/trump-tax-reform-reagan.html,1433
59141a307c459f24986dee88,b'Republicans Don\xe2\x80\x99t Feel Your Pain',b'President Trump\xe2\x80\x99s Obamacare replacement plan \xe2\x80\x9cis stunning in its shamelessness and baldness.\xe2\x80\x9d',https://www.nytimes.com/2017/05/11/opinion/republican-health-care-bill.html,2330
59e7182e7c459f246b62f434,"b'Is Trump Violating the Constitution? In Absentia, He Defends Himself in Court'",b'At issue is whether the Trump Hotel in Washington violates a provision banning federal officials from accepting economic benefits from governments at home or abroad.',https://www.nytimes.com/2017/10/18/us/politics/trump-hotel-lawsuit.html,1101
596781e17c459f246b618d63,"b'As a Guru, Ayn Rand May Have Limits. Ask Travis Kalanick.'","b'For all the influence of the Objectivist principles set forth in \xe2\x80\x9cThe Fountainhead\xe2\x80\x9d and other works, some prominent followers have run into trouble.'",https://www.nytimes.com/2017/07/13/business/ayn-rand-business-politics-uber-kalanick.html,1457
59a63a657c459f246b620c02,"b'Trump Voters Growing Impatient With the President, Focus Group Reveals'","b'Five Democrats, four independents and three Republicans discussed their mood as registered voters after the president\xe2\x80\x99s first seven months in office.'",https://www.nytimes.com/2017/08/30/us/trump-focus-group.html,706
599de1f27c459f246b61fc35,b'How Cardi B\xe2\x80\x99s \xe2\x80\x98Bodak Yellow\xe2\x80\x99 Took Over the Summer',b'The Instagram star turned budding rapper\xe2\x80\x99s song has raced up the Billboard chart without a boost from a meme or viral video.',https://www.nytimes.com/2017/08/23/arts/music/cardi-b-bodak-yellow.html,1004
59daae0c7c459f246b62d7f9,b'White House Makes Hard-Line Demands for Any \xe2\x80\x98Dreamers\xe2\x80\x99 Deal',b'The long list of proposals imperiled a fledgling bipartisan push to reach a legislative solution to give legal status to the young undocumented immigrants.',https://www.nytimes.com/2017/10/08/us/politics/white-house-daca.html,1372
5a0e127b7c459f246b63545d,b'Downing North Korean Missiles Is Hard. So the U.S. Is Experimenting.',"b'Buried in an emergency funding request to Congress lie hints of new ways to confront Pyongyang, like cyberweapons and armed drones.'",https://www.nytimes.com/2017/11/16/us/politics/north-korea-missile-defense-cyber-drones.html,1498
593ed9587c459f24986e593d,"b'Trump\xe2\x80\x99s Cabinet, With a Prod, Extols the \xe2\x80\x98Blessing\xe2\x80\x99 of Serving Him'",b'President Trump transformed a routine meeting into a mood-boosting display of support. Vice President Mike Pence called his role \xe2\x80\x9cthe greatest privilege of my life.\xe2\x80\x9d',https://www.nytimes.com/2017/06/12/us/politics/trump-boasts-of-record-setting-pace-of-activity.html,1158
593d99097c459f24986e54f8,b'Mattis Quietly Keeps Distance From Trump\xe2\x80\x99s Most Divisive Moves',"b'The secretary of defense, those close to him say, believes that keeping the military politically neutral can help hold together a divided nation.'",https://www.nytimes.com/2017/06/11/us/politics/defense-secretary-jim-mattis-trump.html,1288
5a96cf0410f40f00018c3855,b'Trump Calls Sessions\xe2\x80\x99s Handling of Surveillance Abuse Allegations \xe2\x80\x98Disgraceful\xe2\x80\x99',b'The president scolded Jeff Sessions after he suggested that the Justice Department\xe2\x80\x99s inspector general would look into accusations of surveillance abuses.',https://www.nytimes.com/2018/02/28/us/politics/trump-jeff-sessions-inspector-general-surveillance.html,1447
5ae1154b068401528a2aab4d,"b'Seeking a \xe2\x80\x98Blue Wave,\xe2\x80\x99 Democrats in New York See More of a Ripple'","b'Republicans and Democrats tried to glean positive news, as well as portents for the midterm elections, from 11 state legislative contests on Tuesday.'",https://www.nytimes.com/2018/04/25/nyregion/special-elections-results-new-york.html,805
5931a3eb7c459f24986e31a0,b'Former Penn State President Gets Jail Time in Child Molestation Scandal',"b'The former president, Graham B. Spanier, must serve at least two months in jail for failing to report Jerry Sandusky\xe2\x80\x99s molestation of a boy in a locker room.'",https://www.nytimes.com/2017/06/02/us/penn-state-graham-spanier-child-molestation-sentence.html,726
5a7e3703068401528a29069a,"b'Not So Fast on Deportations, Judges Tell Immigration Agency'",b'The federal courts have increasingly served as a roadblock for the Trump administration as it moves to expel noncitizens like the activist Ravi Ragbir.',https://www.nytimes.com/2018/02/09/nyregion/federal-courts-deportation-ragbir-indonesians-stays-ice.html,1203
5adb9370068401528a2a9f8c,"b'As Rod Rosenstein Battles to Protect Mueller, His Tactics Could Cost the Justice Dept.'","b'Under siege by the president\xe2\x80\x99s allies in the House, Mr. Rosenstein has acceded to some demands. But his allies worry that may expose the Justice Department to political meddling.'",https://www.nytimes.com/2018/04/21/us/politics/rod-rosenstein-justice-department.html,2031
585b8f907c459f2525d132b2,b'One Problem for Democratic Leaders Is Democratic Voters',"b'Despite the success of Bernie Sanders, the party has actually become less receptive to populism.'",https://www.nytimes.com/2016/12/22/opinion/one-problem-for-democratic-leaders-is-democratic-voters.html,2218
591e30457c459f24986e0727,"b'Comey, Unsettled by Trump, Is Said to Have Wanted Him Kept at a Distance'",b'The former F.B.I. director described being dismayed by the president\xe2\x80\x99s attempts to build a personal relationship with him amid the Russia investigation.',https://www.nytimes.com/2017/05/18/us/politics/james-comey-memo-fbi-trump.html,1438
593604377c459f24986e3953,"b'Trump\xe2\x80\x99s Lawyer, Marc Kasowitz: \xe2\x80\x98The Toughest of the Tough Guys\xe2\x80\x99'","b'Mr. Kasowitz, who also represents Bill O\xe2\x80\x99Reilly, has been by Mr. Trump\xe2\x80\x99s side for more than a decade in highly contentious court battles.'",https://www.nytimes.com/2017/06/05/business/dealbook/sorkin-marc-kasowitz-trump-lawyer.html,1098
